# lat,lon,tnum,Layer_1_depth,Layer_2_depth
7.802883248563776419e+01,6.864059736896085440e+01,4.890000000000000000e+02,7.388679999999999382e+02,nan
7.802885474945459521e+01,6.864052476196175689e+01,4.900000000000000000e+02,7.388679999999999382e+02,nan
7.802887701327144043e+01,6.864045215496265939e+01,4.910000000000000000e+02,7.388679999999999382e+02,nan
7.802889927708827145e+01,6.864037954796357610e+01,4.920000000000000000e+02,7.388679999999999382e+02,nan
7.802891419962678299e+01,6.864027613207107947e+01,4.930000000000000000e+02,7.388679999999999382e+02,nan
7.802892605796031944e+01,6.864015985673363218e+01,4.940000000000000000e+02,7.388679999999999382e+02,nan
7.802894417281183337e+01,6.864006953949916578e+01,4.950000000000000000e+02,7.395439999999999827e+02,nan
7.802896611118912062e+01,6.863999501807495562e+01,4.960000000000000000e+02,7.395439999999999827e+02,nan
7.802898033042127679e+01,6.863988506418486679e+01,4.970000000000000000e+02,7.388679999999999382e+02,nan
7.802899470400726045e+01,6.863977557923520578e+01,4.980000000000000000e+02,7.388679999999999382e+02,nan
7.802900779665523601e+01,6.863966249676950326e+01,4.990000000000000000e+02,7.388679999999999382e+02,nan
7.802902101339589080e+01,6.863954973289138195e+01,5.000000000000000000e+02,7.388679999999999382e+02,nan
7.802903504258321732e+01,6.863943921288124272e+01,5.010000000000000000e+02,7.388679999999999382e+02,nan
7.802904657415651002e+01,6.863932233003609440e+01,5.020000000000000000e+02,7.388679999999999382e+02,nan
7.802905903915690544e+01,6.863920786032808508e+01,5.030000000000000000e+02,7.388679999999999382e+02,nan
7.802907335505723552e+01,6.863909820129964601e+01,5.040000000000000000e+02,7.388679999999999382e+02,nan
7.802908696784552944e+01,6.863898654502592933e+01,5.050000000000000000e+02,7.388679999999999382e+02,nan
7.802910030634949123e+01,6.863887411392994409e+01,5.060000000000000000e+02,7.388679999999999382e+02,nan
7.802911548400106767e+01,6.863876717653347725e+01,5.070000000000000000e+02,7.388679999999999382e+02,nan
7.802913139095008432e+01,6.863866316916440269e+01,5.080000000000000000e+02,7.388679999999999382e+02,nan
7.802915048224136285e+01,6.863857195521715937e+01,5.090000000000000000e+02,7.388679999999999382e+02,nan
7.802916936393494041e+01,6.863847975097554865e+01,5.100000000000000000e+02,7.388679999999999382e+02,nan
7.802918790057634624e+01,6.863838591668800859e+01,5.110000000000000000e+02,7.381920000000000073e+02,nan
7.802920642940010509e+01,6.863829204639701231e+01,5.120000000000000000e+02,7.388679999999999382e+02,nan
7.802922538658440033e+01,6.863820018539821888e+01,5.130000000000000000e+02,7.388679999999999382e+02,nan
7.802924629979935389e+01,6.863812075682358227e+01,5.140000000000000000e+02,7.381920000000000073e+02,nan
7.802926977612170845e+01,6.863805764015367572e+01,5.150000000000000000e+02,7.381920000000000073e+02,nan
7.802929337182791869e+01,6.863799557116631433e+01,5.160000000000000000e+02,7.381920000000000073e+02,nan
7.802931109397253806e+01,6.863789851900590122e+01,5.170000000000000000e+02,7.381920000000000073e+02,nan
7.802933036375758036e+01,6.863780871919890103e+01,5.180000000000000000e+02,7.381920000000000073e+02,nan
7.802935100915287592e+01,6.863772586671849751e+01,5.190000000000000000e+02,7.388679999999999382e+02,nan
7.802937340049516024e+01,6.863765417333812024e+01,5.200000000000000000e+02,7.388679999999999382e+02,nan
7.802939533912130798e+01,6.863757940404268254e+01,5.210000000000000000e+02,7.388679999999999382e+02,nan
7.802941729174654029e+01,6.863750535323637791e+01,5.220000000000000000e+02,7.388679999999999382e+02,nan
7.802944165438097457e+01,6.863745059217970379e+01,5.230000000000000000e+02,7.395439999999999827e+02,nan
7.802946448816238956e+01,6.863738305138230089e+01,5.240000000000000000e+02,7.395439999999999827e+02,nan
7.802948630377498773e+01,6.863730741458974194e+01,5.250000000000000000e+02,7.395439999999999827e+02,nan
7.802950740053431389e+01,6.863722711504964025e+01,5.260000000000000000e+02,7.402199999999999136e+02,nan
7.802952936694074992e+01,6.863715243876436034e+01,5.270000000000000000e+02,7.402199999999999136e+02,nan
7.802955032701616744e+01,6.863707140290604514e+01,5.280000000000000000e+02,7.402199999999999136e+02,nan
7.802957233201371423e+01,6.863699724063306462e+01,5.290000000000000000e+02,7.402199999999999136e+02,nan
7.802959478269664828e+01,6.863692597881126289e+01,5.300000000000000000e+02,7.408959999999999582e+02,nan
7.802961718512354139e+01,6.863685436449578958e+01,5.310000000000000000e+02,7.408959999999999582e+02,nan
7.802963882928122530e+01,6.863677786781278201e+01,5.320000000000000000e+02,7.408959999999999582e+02,nan
7.802965939610491830e+01,6.863669443435790640e+01,5.330000000000000000e+02,7.415720000000000027e+02,nan
7.802968209168773228e+01,6.863662542530190080e+01,5.340000000000000000e+02,7.415720000000000027e+02,nan
7.802970560200964201e+01,6.863656272792546531e+01,5.350000000000000000e+02,7.415720000000000027e+02,nan
7.802972950316687673e+01,6.863650342885181033e+01,5.360000000000000000e+02,7.415720000000000027e+02,nan
7.802975344946293035e+01,6.863644455455704474e+01,5.370000000000000000e+02,7.422479999999999336e+02,nan
7.802977533456747494e+01,6.863637226453236906e+01,5.380000000000000000e+02,7.422479999999999336e+02,nan
7.802979313515069748e+01,6.863627607823002563e+01,5.390000000000000000e+02,7.422479999999999336e+02,nan
7.802980617286537779e+01,6.863616397003525549e+01,5.400000000000000000e+02,7.429239999999999782e+02,nan
7.802982701626548590e+01,6.863608214560642296e+01,5.410000000000000000e+02,7.429239999999999782e+02,nan
7.802984144122926580e+01,6.863597347016593631e+01,5.420000000000000000e+02,7.429239999999999782e+02,nan
7.802985850281815772e+01,6.863587443305753766e+01,5.430000000000000000e+02,7.429239999999999782e+02,nan
7.802987690615873362e+01,6.863578007064022302e+01,5.440000000000000000e+02,7.436000000000001364e+02,nan
7.802989455034767730e+01,6.863568231525808017e+01,5.450000000000000000e+02,7.436000000000001364e+02,nan
7.802990961268419312e+01,6.863557516130592262e+01,5.460000000000000000e+02,7.436000000000001364e+02,nan
7.802992656796671156e+01,6.863547580358267908e+01,5.470000000000000000e+02,7.442759999999999536e+02,nan
7.802994648516309439e+01,6.863538919474275701e+01,5.480000000000000000e+02,7.442759999999999536e+02,nan
7.802996982065555187e+01,6.863532487255201886e+01,5.490000000000000000e+02,7.442759999999999536e+02,nan
7.802998392728255794e+01,6.863521512399128710e+01,5.500000000000000000e+02,7.442759999999999536e+02,nan
7.803000069851159992e+01,6.863511400668444651e+01,5.510000000000000000e+02,7.449520000000001119e+02,nan
7.803001884767760998e+01,6.863501856809574520e+01,5.520000000000000000e+02,7.449520000000001119e+02,nan
7.803003671304830391e+01,6.863492265782235791e+01,5.530000000000000000e+02,7.456279999999999291e+02,nan
7.803004904395056940e+01,6.863480752253995831e+01,5.540000000000000000e+02,7.456279999999999291e+02,nan
7.803006418474203087e+01,6.863470045551470378e+01,5.550000000000000000e+02,7.456279999999999291e+02,nan
7.803008091290000436e+01,6.863459970002432442e+01,5.560000000000000000e+02,7.456279999999999291e+02,nan
7.803009537216262004e+01,6.863449046576303658e+01,5.570000000000000000e+02,7.463040000000000873e+02,nan
7.803010436496319358e+01,6.863436838712264887e+01,5.580000000000000000e+02,7.463040000000000873e+02,nan
7.803011757395861991e+01,6.863425671340024792e+01,5.590000000000000000e+02,7.463040000000000873e+02,nan
7.803013136326988786e+01,6.863414627798026402e+01,5.600000000000000000e+02,7.476560000000000628e+02,nan
7.803014239774563521e+01,6.863403163249493844e+01,5.610000000000000000e+02,7.476560000000000628e+02,nan
7.803016630268484732e+01,6.863398289714893963e+01,5.620000000000000000e+02,7.483319999999999936e+02,nan
7.803018227893437597e+01,6.863387876252038211e+01,5.630000000000000000e+02,7.476560000000000628e+02,nan
7.803019997821323273e+01,6.863378214122397480e+01,5.640000000000000000e+02,7.476560000000000628e+02,nan
7.803022009169076512e+01,6.863369971010520487e+01,5.650000000000000000e+02,7.469800000000000182e+02,nan
7.803023644772832768e+01,6.863359691753439051e+01,5.660000000000000000e+02,7.476560000000000628e+02,nan
7.803025199799708389e+01,6.863349164272338498e+01,5.670000000000000000e+02,7.476560000000000628e+02,nan
7.803026807458498126e+01,6.863339023556407881e+01,5.680000000000000000e+02,7.476560000000000628e+02,nan
7.803028627036029263e+01,6.863329666040236532e+01,5.690000000000000000e+02,7.483319999999999936e+02,nan
7.803030447811160286e+01,6.863320247341317781e+01,5.700000000000000000e+02,7.483319999999999936e+02,nan
7.803032405906051849e+01,6.863311374752842653e+01,5.710000000000000000e+02,7.490080000000000382e+02,nan
7.803034313128021893e+01,6.863302243205231434e+01,5.720000000000000000e+02,7.490080000000000382e+02,nan
7.803036190960527563e+01,6.863292971228021599e+01,5.730000000000000000e+02,7.490080000000000382e+02,nan
7.803038084456542833e+01,6.863283776475999787e+01,5.740000000000000000e+02,7.490080000000000382e+02,nan
7.803040048446345622e+01,6.863274928894486493e+01,5.750000000000000000e+02,7.490080000000000382e+02,nan
7.803041911864835356e+01,6.863265618249116073e+01,5.760000000000000000e+02,7.490080000000000382e+02,nan
7.803043655350327867e+01,6.863255755392233937e+01,5.770000000000000000e+02,7.490080000000000382e+02,nan
7.803045391692735677e+01,6.863245863306896410e+01,5.780000000000000000e+02,7.490080000000000382e+02,nan
7.803047261135712631e+01,6.863236564839932896e+01,5.790000000000000000e+02,7.490080000000000382e+02,nan
7.803049223999272499e+01,6.863227730829885331e+01,5.800000000000000000e+02,7.490080000000000382e+02,nan
7.803051313625864793e+01,6.863219579314827001e+01,5.810000000000000000e+02,7.490080000000000382e+02,nan
7.803053212641958680e+01,6.863210472135895657e+01,5.820000000000000000e+02,7.490080000000000382e+02,nan
7.803054984451686948e+01,6.863200727182396577e+01,5.830000000000000000e+02,7.490080000000000382e+02,nan
7.803056806153556124e+01,6.863191199633818940e+01,5.840000000000000000e+02,7.483319999999999936e+02,nan
7.803058639720667600e+01,6.863181723829050895e+01,5.850000000000000000e+02,7.483319999999999936e+02,nan
7.803060473894416305e+01,6.863172250738494995e+01,5.860000000000000000e+02,7.483319999999999936e+02,nan
7.803062326859499365e+01,6.863162863244437517e+01,5.870000000000000000e+02,7.483319999999999936e+02,nan
7.803064401114917814e+01,6.863154754503293020e+01,5.880000000000000000e+02,7.483319999999999936e+02,nan
7.803066650586762876e+01,6.863147660804767725e+01,5.890000000000000000e+02,7.476560000000000628e+02,nan
7.803068837408329728e+01,6.863140124846131584e+01,5.900000000000000000e+02,7.476560000000000628e+02,nan
7.803070889931026954e+01,6.863131821567108659e+01,5.910000000000000000e+02,7.476560000000000628e+02,nan
7.803072805435277814e+01,6.863122734753537202e+01,5.920000000000000000e+02,7.476560000000000628e+02,nan
7.803074963065675718e+01,6.863115005707662419e+01,5.930000000000000000e+02,7.469800000000000182e+02,nan
7.803077077604564238e+01,6.863107005520504345e+01,5.940000000000000000e+02,7.469800000000000182e+02,nan
7.803079143729311795e+01,6.863098722088624015e+01,5.950000000000000000e+02,7.469800000000000182e+02,nan
7.803081153248301405e+01,6.863090121498626672e+01,5.960000000000000000e+02,7.469800000000000182e+02,nan
7.803083003609383184e+01,6.863080721664333339e+01,5.970000000000000000e+02,7.469800000000000182e+02,nan
7.803084957262269938e+01,6.863071849595793594e+01,5.980000000000000000e+02,7.469800000000000182e+02,nan
7.803087005268058363e+01,6.863063457288296831e+01,5.990000000000000000e+02,7.469800000000000182e+02,nan
7.803088987297051915e+01,6.863054703326915273e+01,6.000000000000000000e+02,7.469800000000000182e+02,nan
7.803091063297117103e+01,6.863046485520483486e+01,6.010000000000000000e+02,7.469800000000000182e+02,nan
7.803093044100521070e+01,6.863037827850712347e+01,6.020000000000000000e+02,7.469800000000000182e+02,nan
7.803094759472574538e+01,6.863027850686724207e+01,6.030000000000000000e+02,7.469800000000000182e+02,nan
7.803096875262903609e+01,6.863019901096623698e+01,6.040000000000000000e+02,7.463040000000000873e+02,nan
7.803098892567167866e+01,6.863011371466451749e+01,6.050000000000000000e+02,7.463040000000000873e+02,nan
7.803100968231493084e+01,6.863003245305516486e+01,6.060000000000000000e+02,7.463040000000000873e+02,nan
7.803103250516808487e+01,6.862996398449573121e+01,6.070000000000000000e+02,7.463040000000000873e+02,nan
7.803105440079681898e+01,6.862988887639957625e+01,6.080000000000000000e+02,7.463040000000000873e+02,nan
7.803107524516903482e+01,6.862980730423393538e+01,6.090000000000000000e+02,7.463040000000000873e+02,nan
7.803109314783142736e+01,6.862971173495340338e+01,6.100000000000000000e+02,7.463040000000000873e+02,nan
7.803110918154779085e+01,6.862960777304652993e+01,6.110000000000000000e+02,7.463040000000000873e+02,nan
7.803112624422139731e+01,6.862950780096767289e+01,6.120000000000000000e+02,7.456279999999999291e+02,nan
7.803114415781168134e+01,6.862941166288862860e+01,6.130000000000000000e+02,7.456279999999999291e+02,nan
7.803116147420092830e+01,6.862931341353289838e+01,6.140000000000000000e+02,7.456279999999999291e+02,nan
7.803118134380450499e+01,6.862922615429754103e+01,6.150000000000000000e+02,7.456279999999999291e+02,nan
7.803120324817314213e+01,6.862915103592604282e+01,6.160000000000000000e+02,7.456279999999999291e+02,nan
7.803122395768541253e+01,6.862906867288639035e+01,6.170000000000000000e+02,7.456279999999999291e+02,nan
7.803124321061042679e+01,6.862897873796502779e+01,6.180000000000000000e+02,7.456279999999999291e+02,nan
7.803126011074574819e+01,6.862887796308400823e+01,6.190000000000000000e+02,7.456279999999999291e+02,nan
7.803127930324011174e+01,6.862878731051107195e+01,6.200000000000000000e+02,7.463040000000000873e+02,nan
7.803129857458552010e+01,6.862869696628072802e+01,6.210000000000000000e+02,7.463040000000000873e+02,nan
7.803131802054323884e+01,6.862860756260083406e+01,6.220000000000000000e+02,7.463040000000000873e+02,nan
7.803133838816356160e+01,6.862852298976677901e+01,6.230000000000000000e+02,7.463040000000000873e+02,nan
7.803136127854213555e+01,6.862845508863071586e+01,6.240000000000000000e+02,7.463040000000000873e+02,nan
7.803138287873082390e+01,6.862837936140336126e+01,6.250000000000000000e+02,7.463040000000000873e+02,nan
7.803140177344390338e+01,6.862828718443292075e+01,6.260000000000000000e+02,7.463040000000000873e+02,nan
7.803141911164800604e+01,6.862818833897932791e+01,6.270000000000000000e+02,7.463040000000000873e+02,nan
7.803143706176633998e+01,6.862809298097009503e+01,6.280000000000000000e+02,7.463040000000000873e+02,nan
7.803145838260994083e+01,6.862801419997134644e+01,6.290000000000000000e+02,7.463040000000000873e+02,nan
7.803147773988004587e+01,6.862792492154352431e+01,6.300000000000000000e+02,7.469800000000000182e+02,nan
7.803149394032413966e+01,6.862782150870863518e+01,6.310000000000000000e+02,7.469800000000000182e+02,nan
7.803151289805111901e+01,6.862772967411152081e+01,6.320000000000000000e+02,7.469800000000000182e+02,nan
7.803153235066864113e+01,6.862764024860457823e+01,6.330000000000000000e+02,7.469800000000000182e+02,nan
7.803155181541848151e+01,6.862755087564256939e+01,6.340000000000000000e+02,7.469800000000000182e+02,nan
7.803157108816996868e+01,6.862746053461997064e+01,6.350000000000000000e+02,7.469800000000000182e+02,nan
7.803158880719371382e+01,6.862736345713044273e+01,6.360000000000000000e+02,7.469800000000000182e+02,nan
7.803160715329653385e+01,6.862727059757224879e+01,6.370000000000000000e+02,7.469800000000000182e+02,nan
7.803162947283227879e+01,6.862719837255770017e+01,6.380000000000000000e+02,7.476560000000000628e+02,nan
7.803164761196677546e+01,6.862710285128808607e+01,6.390000000000000000e+02,7.476560000000000628e+02,nan
7.803166818486570833e+01,6.862702110967492786e+01,6.400000000000000000e+02,7.476560000000000628e+02,nan
7.803168984849824596e+01,6.862694579419678576e+01,6.410000000000000000e+02,7.483319999999999936e+02,nan
7.803170682541754388e+01,6.862684531598553406e+01,6.420000000000000000e+02,7.483319999999999936e+02,nan
7.803172400295323996e+01,6.862674563476240053e+01,6.430000000000000000e+02,7.483319999999999936e+02,nan
7.803174122081254893e+01,6.862664611373271839e+01,6.440000000000000000e+02,7.490080000000000382e+02,nan
7.803175912027900551e+01,6.862654942939016678e+01,6.450000000000000000e+02,7.490080000000000382e+02,nan
7.803177623215536585e+01,6.862644952957518285e+01,6.460000000000000000e+02,7.490080000000000382e+02,nan
7.803179331756659565e+01,6.862634955555202509e+01,6.470000000000000000e+02,7.490080000000000382e+02,nan
7.803181184609795196e+01,6.862625566378079611e+01,6.480000000000000000e+02,7.496839999999999691e+02,nan
7.803183121447904114e+01,6.862616595108200102e+01,6.490000000000000000e+02,7.496839999999999691e+02,nan
7.803185126742647526e+01,6.862607964476903533e+01,6.500000000000000000e+02,7.503600000000001273e+02,nan
7.803186644767352220e+01,6.862597344319328840e+01,6.510000000000000000e+02,7.503600000000001273e+02,nan
7.803188327966633153e+01,6.862587275903290163e+01,6.520000000000000000e+02,7.510359999999999445e+02,nan
7.803190061607307371e+01,6.862577377809205359e+01,6.530000000000000000e+02,7.510359999999999445e+02,nan
7.803191692760701414e+01,6.862567076828376855e+01,6.540000000000000000e+02,7.510359999999999445e+02,nan
7.803193415727071169e+01,6.862557143148406169e+01,6.550000000000000000e+02,7.510359999999999445e+02,nan
7.803195215041570520e+01,6.862547514901669388e+01,6.560000000000000000e+02,7.510359999999999445e+02,nan
7.803197325559564490e+01,6.862539565536873454e+01,6.570000000000000000e+02,7.510359999999999445e+02,nan
7.803199502693503575e+01,6.862531969026576917e+01,6.580000000000000000e+02,7.510359999999999445e+02,nan
7.803201535973026637e+01,6.862523491815022680e+01,6.590000000000000000e+02,7.510359999999999445e+02,nan
7.803203548655946520e+01,6.862514902642134018e+01,6.600000000000000000e+02,7.510359999999999445e+02,nan
7.803205537189458596e+01,6.862506182195174631e+01,6.610000000000000000e+02,7.510359999999999445e+02,nan
7.803207741990679835e+01,6.862498838350161634e+01,6.620000000000000000e+02,7.510359999999999445e+02,nan
7.803209894392151114e+01,6.862491159951004249e+01,6.630000000000000000e+02,7.510359999999999445e+02,nan
7.803211885059353392e+01,6.862482450781995169e+01,6.640000000000000000e+02,7.503600000000001273e+02,nan
7.803213985862397806e+01,6.862474366615546728e+01,6.650000000000000000e+02,7.503600000000001273e+02,nan
7.803216169493525456e+01,6.862466822906036157e+01,6.660000000000000000e+02,7.503600000000001273e+02,nan
7.803218361336590192e+01,6.862459332074588758e+01,6.670000000000000000e+02,7.503600000000001273e+02,nan
7.803220473139737123e+01,6.862451313343798631e+01,6.680000000000000000e+02,7.503600000000001273e+02,nan
7.803222621214626997e+01,6.862443524462671007e+01,6.690000000000000000e+02,7.503600000000001273e+02,nan
7.803224760582276076e+01,6.862435703666351117e+01,6.700000000000000000e+02,7.503600000000001273e+02,nan
7.803226614352796275e+01,6.862426318346487619e+01,6.710000000000000000e+02,7.503600000000001273e+02,nan
7.803228596352731472e+01,6.862417651220131631e+01,6.720000000000000000e+02,7.503600000000001273e+02,nan
7.803230797872069502e+01,6.862410214400337338e+01,6.730000000000000000e+02,7.503600000000001273e+02,nan
7.803233005183324167e+01,6.862402817559427604e+01,6.740000000000000000e+02,7.503600000000001273e+02,nan
7.803235078292385651e+01,6.862394598973436644e+01,6.750000000000000000e+02,7.503600000000001273e+02,nan
7.803237095876576745e+01,6.862386035283263652e+01,6.760000000000000000e+02,7.503600000000001273e+02,nan
7.803239132037410286e+01,6.862377573903800965e+01,6.770000000000000000e+02,7.503600000000001273e+02,nan
7.803241097885231170e+01,6.862368737300359101e+01,6.780000000000000000e+02,7.503600000000001273e+02,nan
7.803243127301908544e+01,6.862360270024761633e+01,6.790000000000000000e+02,7.503600000000001273e+02,nan
7.803245280787508875e+01,6.862352513081725647e+01,6.800000000000000000e+02,7.503600000000001273e+02,nan
7.803247121406873532e+01,6.862343108163456407e+01,6.810000000000000000e+02,7.503600000000001273e+02,nan
7.803248921561467455e+01,6.862333483221631525e+01,6.820000000000000000e+02,7.503600000000001273e+02,nan
7.803250708793039792e+01,6.862323804285402673e+01,6.830000000000000000e+02,7.496839999999999691e+02,nan
7.803252445852270114e+01,6.862313913418296352e+01,6.840000000000000000e+02,7.496839999999999691e+02,nan
7.803253966935542962e+01,6.862303229397357995e+01,6.850000000000000000e+02,7.496839999999999691e+02,nan
7.803255639059621274e+01,6.862293138141501458e+01,6.860000000000000000e+02,7.490080000000000382e+02,nan
7.803257528127058151e+01,6.862283938906355729e+01,6.870000000000000000e+02,7.490080000000000382e+02,nan
7.803259689571709146e+01,6.862276233496523048e+01,6.880000000000000000e+02,7.490080000000000382e+02,nan
7.803261199029569184e+01,6.862265602525741315e+01,6.890000000000000000e+02,7.490080000000000382e+02,nan
7.803262727769450180e+01,6.862254959296930679e+01,6.900000000000000000e+02,7.490080000000000382e+02,nan
7.803264407973000516e+01,6.862244862656896771e+01,6.910000000000000000e+02,7.490080000000000382e+02,nan
7.803266371698343562e+01,6.862236012063803514e+01,6.920000000000000000e+02,7.483319999999999936e+02,nan
7.803268355535813328e+01,6.862227269170833210e+01,6.930000000000000000e+02,7.476560000000000628e+02,nan
7.803270379403825530e+01,6.862218746752695608e+01,6.940000000000000000e+02,7.476560000000000628e+02,nan
7.803272005690720903e+01,6.862208427223123408e+01,6.950000000000000000e+02,7.476560000000000628e+02,nan
7.803273873984414877e+01,6.862199124494415514e+01,6.960000000000000000e+02,7.476560000000000628e+02,nan
7.803275422391774896e+01,6.862188640545636531e+01,6.970000000000000000e+02,7.476560000000000628e+02,nan
7.803276791829968317e+01,6.862177487998619085e+01,6.980000000000000000e+02,7.476560000000000628e+02,nan
7.803278766519939325e+01,6.862168719476159140e+01,6.990000000000000000e+02,7.476560000000000628e+02,nan
7.803280681873575020e+01,6.862159638507218062e+01,7.000000000000000000e+02,7.476560000000000628e+02,nan
7.803282618790008485e+01,6.862150689726388464e+01,7.010000000000000000e+02,7.469800000000000182e+02,nan
7.803284671245063464e+01,6.862142394489899289e+01,7.020000000000000000e+02,7.469800000000000182e+02,nan
7.803286055600658244e+01,6.862131284745417759e+01,7.030000000000000000e+02,7.463040000000000873e+02,nan
7.803287194127130988e+01,6.862119587759289630e+01,7.040000000000000000e+02,7.463040000000000873e+02,nan
7.803287832848184280e+01,6.862107059209856175e+01,7.050000000000000000e+02,7.456279999999999291e+02,nan
7.803288727614349796e+01,6.862094944004822139e+01,7.060000000000000000e+02,7.456279999999999291e+02,nan
7.803290135825436380e+01,6.862084018818106301e+01,7.070000000000000000e+02,7.449520000000001119e+02,nan
7.803291725688791303e+01,6.862073584250610736e+01,7.080000000000000000e+02,7.449520000000001119e+02,nan
7.803293279698557683e+01,6.862063040769346856e+01,7.090000000000000000e+02,7.442759999999999536e+02,nan
7.803295138637912487e+01,6.862053678719692584e+01,7.100000000000000000e+02,7.442759999999999536e+02,nan
7.803297061579948490e+01,6.862044623018255152e+01,7.110000000000000000e+02,7.436000000000001364e+02,nan
7.803299016069136940e+01,6.862035739570221438e+01,7.120000000000000000e+02,7.429239999999999782e+02,nan
7.803301154547429519e+01,6.862027886349939365e+01,7.130000000000000000e+02,7.429239999999999782e+02,nan
7.803303290238191892e+01,6.862020015583463817e+01,7.140000000000000000e+02,7.429239999999999782e+02,nan
7.803305419199463699e+01,6.862012102458002971e+01,7.150000000000000000e+02,7.395439999999999827e+02,nan
7.803307350087840177e+01,6.862003164811201827e+01,7.160000000000000000e+02,7.395439999999999827e+02,nan
7.803309178516477118e+01,6.861993678450544110e+01,7.170000000000000000e+02,7.388679999999999382e+02,nan
7.803311150616723069e+01,6.861984870925918756e+01,7.180000000000000000e+02,7.381920000000000073e+02,nan
7.803313160991194763e+01,6.861976275122131597e+01,7.190000000000000000e+02,7.381920000000000073e+02,nan
7.803315239996872776e+01,6.861968058964322381e+01,7.200000000000000000e+02,7.375159999999999627e+02,nan
7.803317372454512224e+01,6.861960178051462833e+01,7.210000000000000000e+02,7.375159999999999627e+02,nan
7.803319553818191423e+01,6.861952603872020973e+01,7.220000000000000000e+02,7.368399999999999181e+02,nan
7.803321842653805618e+01,6.861945816396443831e+01,7.230000000000000000e+02,7.368399999999999181e+02,nan
7.803324056379427986e+01,6.861938554957166048e+01,7.240000000000000000e+02,7.361639999999999873e+02,nan
7.803326045470723216e+01,6.861929836601790100e+01,7.250000000000000000e+02,7.361639999999999873e+02,nan
7.803328068276391605e+01,6.861921302790388211e+01,7.260000000000000000e+02,7.354879999999999427e+02,nan
7.803330110934258812e+01,6.861912877761454865e+01,7.270000000000000000e+02,7.354879999999999427e+02,nan
7.803332082707983375e+01,6.861904068385297251e+01,7.280000000000000000e+02,7.348120000000000118e+02,nan
7.803334107642855599e+01,6.861895554552384624e+01,7.290000000000000000e+02,7.348120000000000118e+02,nan
7.803336182070400184e+01,6.861887331689311509e+01,7.300000000000000000e+02,7.341359999999999673e+02,nan
7.803337659781182367e+01,6.861876504616074612e+01,7.310000000000000000e+02,7.341359999999999673e+02,nan
7.803339213779105421e+01,6.861865957185727893e+01,7.320000000000000000e+02,7.334599999999999227e+02,nan
7.803340982412896665e+01,6.861856196537993924e+01,7.330000000000000000e+02,7.334599999999999227e+02,nan
7.803342862611795283e+01,6.861846942940628935e+01,7.340000000000000000e+02,7.327839999999999918e+02,nan
7.803344765575866404e+01,6.861837794385682798e+01,7.350000000000000000e+02,7.327839999999999918e+02,nan
7.803346481076974328e+01,6.861827815669307995e+01,7.360000000000000000e+02,7.321079999999999472e+02,nan
7.803347961355434848e+01,6.861817020019103097e+01,7.370000000000000000e+02,7.321079999999999472e+02,nan
7.803349485665745533e+01,6.861806384134796133e+01,7.380000000000000000e+02,7.314320000000000164e+02,nan
7.803351237620078962e+01,6.861796553724371961e+01,7.390000000000000000e+02,7.321079999999999472e+02,nan
7.803353013226710289e+01,6.861786822519681550e+01,7.400000000000000000e+02,7.321079999999999472e+02,nan
7.803354695164614441e+01,6.861776739204164244e+01,7.410000000000000000e+02,7.321079999999999472e+02,nan
7.803356292873196765e+01,6.861766354167957616e+01,7.420000000000000000e+02,7.321079999999999472e+02,nan
7.803358177041714328e+01,6.861757109621838424e+01,7.430000000000000000e+02,7.321079999999999472e+02,nan
7.803360014857719307e+01,6.861747652903368078e+01,7.440000000000000000e+02,7.321079999999999472e+02,nan
7.803361842759704814e+01,6.861738152339704300e+01,7.450000000000000000e+02,7.321079999999999472e+02,nan
7.803363782837210749e+01,6.861729180619781232e+01,7.460000000000000000e+02,7.321079999999999472e+02,nan
7.803365721384959386e+01,6.861720201227156224e+01,7.470000000000000000e+02,7.327839999999999918e+02,nan
7.803367655600031583e+01,6.861711200103391661e+01,7.480000000000000000e+02,7.327839999999999918e+02,nan
7.803369650595035978e+01,6.861702517069626595e+01,7.490000000000000000e+02,7.334599999999999227e+02,nan
7.803371680748281847e+01,6.861694023398881370e+01,7.500000000000000000e+02,7.334599999999999227e+02,nan
7.803373767734754551e+01,6.861685854018678299e+01,7.510000000000000000e+02,7.334599999999999227e+02,nan
7.803375918723972404e+01,6.861678088223884231e+01,7.520000000000000000e+02,7.341359999999999673e+02,nan
7.803378015795664169e+01,6.861670074740739267e+01,7.530000000000000000e+02,7.341359999999999673e+02,nan
7.803379753562045096e+01,6.861660185724861094e+01,7.540000000000000000e+02,7.348120000000000118e+02,nan
7.803381958752943603e+01,6.861652907074505947e+01,7.550000000000000000e+02,7.348120000000000118e+02,nan
7.803384106195193226e+01,6.861645182875155058e+01,7.560000000000000000e+02,7.354879999999999427e+02,nan
7.803386031218985863e+01,6.861636235631813463e+01,7.570000000000000000e+02,7.354879999999999427e+02,nan
7.803387491277078425e+01,6.861625352583415349e+01,7.580000000000000000e+02,7.354879999999999427e+02,nan
7.803389067764594245e+01,6.861614864227517785e+01,7.590000000000000000e+02,7.361639999999999873e+02,nan
7.803390803686386334e+01,6.861604985990470595e+01,7.600000000000000000e+02,7.361639999999999873e+02,nan
7.803392626159659073e+01,6.861595457972313739e+01,7.610000000000000000e+02,7.361639999999999873e+02,nan
