# lat,lon,tnum,Layer_1_depth,Layer_2_depth
7.805610102855196430e+01,6.850903537548178690e+01,3.000000000000000000e+01,8.314800000000000182e+02,nan
7.805611671895900372e+01,6.850892993804744435e+01,3.100000000000000000e+01,8.314800000000000182e+02,nan
7.805613222697313347e+01,6.850882395288380167e+01,3.200000000000000000e+01,8.314800000000000182e+02,nan
7.805614562168318571e+01,6.850871136803642969e+01,3.300000000000000000e+01,8.314800000000000182e+02,nan
7.805615800920737968e+01,6.850859619114112320e+01,3.400000000000000000e+01,8.314800000000000182e+02,nan
7.805616987946777385e+01,6.850847968303912694e+01,3.500000000000000000e+01,8.314800000000000182e+02,nan
7.805618425283027761e+01,6.850836995921559947e+01,3.600000000000000000e+01,8.314800000000000182e+02,nan
7.805619331410528616e+01,6.850824793138058055e+01,3.700000000000000000e+01,8.314800000000000182e+02,nan
7.805620836346456315e+01,6.850814598299656666e+01,3.800000000000000000e+01,8.314800000000000182e+02,nan
7.805622156809725709e+01,6.850803429109551246e+01,3.900000000000000000e+01,8.314800000000000182e+02,nan
7.805623639145056814e+01,6.850792638754046493e+01,4.000000000000000000e+01,8.321560000000000628e+02,nan
7.805625212560322268e+01,6.850782110257777902e+01,4.100000000000000000e+01,8.321560000000000628e+02,nan
7.805626775306518539e+01,6.850771544520911505e+01,4.200000000000000000e+01,8.321560000000000628e+02,nan
7.805628453050185556e+01,6.850761403388898430e+01,4.300000000000000000e+01,8.321560000000000628e+02,nan
7.805630082916017898e+01,6.850751079158587231e+01,4.400000000000000000e+01,8.321560000000000628e+02,nan
7.805631719943860958e+01,6.850740779539671621e+01,4.500000000000000000e+01,8.321560000000000628e+02,nan
7.805633460439096893e+01,6.850730894194452958e+01,4.600000000000000000e+01,8.321560000000000628e+02,nan
7.805635265190889527e+01,6.850721270430243237e+01,4.700000000000000000e+01,8.321560000000000628e+02,nan
7.805636917623036197e+01,6.850711072487359843e+01,4.800000000000000000e+01,8.321560000000000628e+02,nan
7.805638434510372292e+01,6.850700351947875788e+01,4.900000000000000000e+01,8.328319999999999936e+02,nan
7.805639773238230816e+01,6.850689102875372782e+01,5.000000000000000000e+01,8.328319999999999936e+02,nan
7.805640997551861915e+01,6.850677549000745614e+01,5.100000000000000000e+01,8.328319999999999936e+02,nan
7.805642873878608157e+01,6.850668560402033336e+01,5.200000000000000000e+01,8.328319999999999936e+02,nan
7.805644776086116110e+01,6.850659423798065006e+01,5.300000000000000000e+01,8.328319999999999936e+02,nan
7.805646638410537719e+01,6.850650139727434862e+01,5.400000000000000000e+01,8.328319999999999936e+02,nan
7.805648697698123328e+01,6.850641815153228720e+01,5.500000000000000000e+01,8.328319999999999936e+02,nan
7.805650800982469661e+01,6.850633791894310320e+01,5.600000000000000000e+01,8.328319999999999936e+02,nan
7.805652936168567635e+01,6.850625909155147042e+01,5.700000000000000000e+01,8.328319999999999936e+02,nan
7.805654980163949119e+01,6.850617476303794717e+01,5.800000000000000000e+01,8.328319999999999936e+02,nan
7.805657168359132925e+01,6.850609967431853420e+01,5.900000000000000000e+01,8.328319999999999936e+02,nan
7.805659080755681600e+01,6.850600890080485783e+01,6.000000000000000000e+01,8.328319999999999936e+02,nan
7.805661173366706862e+01,6.850592862735219057e+01,6.100000000000000000e+01,8.328319999999999936e+02,nan
7.805663589731165075e+01,6.850587546522871207e+01,6.200000000000000000e+01,8.328319999999999936e+02,nan
7.805665825774174493e+01,6.850580366771994534e+01,6.300000000000000000e+01,8.328319999999999936e+02,nan
7.805668093148113940e+01,6.850573394956056461e+01,6.400000000000000000e+01,8.328319999999999936e+02,nan
7.805670331764551406e+01,6.850566246919406410e+01,6.500000000000000000e+01,8.328319999999999936e+02,nan
7.805672379774148339e+01,6.850557835451418498e+01,6.600000000000000000e+01,8.328319999999999936e+02,nan
7.805674427733212895e+01,6.850549423685751549e+01,6.700000000000000000e+01,8.328319999999999936e+02,nan
7.805676475606837528e+01,6.850541011416770232e+01,6.800000000000000000e+01,8.328319999999999936e+02,nan
7.805678543868326358e+01,6.850532723144057456e+01,6.900000000000000000e+01,8.328319999999999936e+02,nan
7.805680790054807972e+01,6.850525689524361894e+01,7.000000000000000000e+01,8.321560000000000628e+02,nan
7.805683062862519250e+01,6.850519088852357186e+01,7.100000000000000000e+01,8.321560000000000628e+02,nan
7.805684919366767360e+01,6.850509697124981301e+01,7.200000000000000000e+01,8.321560000000000628e+02,nan
7.805686893464203990e+01,6.850500909102173352e+01,7.300000000000000000e+01,8.321560000000000628e+02,nan
7.805688946787238081e+01,6.850492527810877164e+01,7.400000000000000000e+01,8.321560000000000628e+02,nan
7.805691161623350638e+01,6.850485195574368902e+01,7.500000000000000000e+01,8.328319999999999936e+02,nan
7.805693435627428300e+01,6.850478271707348199e+01,7.600000000000000000e+01,8.328319999999999936e+02,nan
7.805695732966552214e+01,6.850471528846956915e+01,7.700000000000000000e+01,8.328319999999999936e+02,nan
7.805697862616942473e+01,6.850463678462575956e+01,7.800000000000000000e+01,8.328319999999999936e+02,nan
7.805699879260929208e+01,6.850455093776665194e+01,7.900000000000000000e+01,8.328319999999999936e+02,nan
7.805701842862283968e+01,6.850446225036817793e+01,8.000000000000000000e+01,8.328319999999999936e+02,nan
7.805703885249620555e+01,6.850437781508681212e+01,8.100000000000000000e+01,8.328319999999999936e+02,nan
7.805705873557387520e+01,6.850429046141799461e+01,8.200000000000000000e+01,8.328319999999999936e+02,nan
7.805707829735251835e+01,6.850420140659815615e+01,8.300000000000000000e+01,8.328319999999999936e+02,nan
7.805709676347088077e+01,6.850410703329416151e+01,8.400000000000000000e+01,8.328319999999999936e+02,nan
7.805711521856173363e+01,6.850401261182463486e+01,8.500000000000000000e+01,8.328319999999999936e+02,nan
7.805713279772525937e+01,6.850391436451344873e+01,8.600000000000000000e+01,8.328319999999999936e+02,nan
7.805715037688878510e+01,6.850381611720227681e+01,8.700000000000000000e+01,8.328319999999999936e+02,nan
7.805716991923655712e+01,6.850373036594339737e+01,8.800000000000000000e+01,8.328319999999999936e+02,nan
7.805719200553927806e+01,6.850365990324981169e+01,8.900000000000000000e+01,8.328319999999999936e+02,nan
7.805721069213956298e+01,6.850356655291479058e+01,9.000000000000000000e+01,8.328319999999999936e+02,nan
7.805722900267394948e+01,6.850347147376953671e+01,9.100000000000000000e+01,8.328319999999999936e+02,nan
7.805724793987846510e+01,6.850337931342851050e+01,9.200000000000000000e+01,8.328319999999999936e+02,nan
7.805726693848959030e+01,6.850328743882757010e+01,9.300000000000000000e+01,8.335080000000000382e+02,nan
7.805728589633984882e+01,6.850319536801823972e+01,9.400000000000000000e+01,8.335080000000000382e+02,nan
7.805730482361403233e+01,6.850310315013233264e+01,9.500000000000000000e+01,8.335080000000000382e+02,nan
7.805732652273394478e+01,6.850302657211746293e+01,9.600000000000000000e+01,8.335080000000000382e+02,nan
7.805734681772607075e+01,6.850294161772970369e+01,9.700000000000000000e+01,8.341839999999999691e+02,nan
7.805736427803311983e+01,6.850284302059519348e+01,9.800000000000000000e+01,8.341839999999999691e+02,nan
7.805737911649879379e+01,6.850273473136689972e+01,9.900000000000000000e+01,8.341839999999999691e+02,nan
7.805739571215762851e+01,6.850263264819429310e+01,1.000000000000000000e+02,8.341839999999999691e+02,nan
7.805740963663863852e+01,6.850252156177903373e+01,1.010000000000000000e+02,8.341839999999999691e+02,nan
7.805742446693835745e+01,6.850241325094346223e+01,1.020000000000000000e+02,8.341839999999999691e+02,nan
7.805743918588227359e+01,6.850230458160541502e+01,1.030000000000000000e+02,8.341839999999999691e+02,nan
7.805745397858326839e+01,6.850219614641221710e+01,1.040000000000000000e+02,8.341839999999999691e+02,nan
7.805746899822352702e+01,6.850208845166775973e+01,1.050000000000000000e+02,8.341839999999999691e+02,nan
7.805748353000585382e+01,6.850197931923386818e+01,1.060000000000000000e+02,8.341839999999999691e+02,nan
7.805749596476864838e+01,6.850186426143064011e+01,1.070000000000000000e+02,8.348600000000001273e+02,nan
7.805751232615344293e+01,6.850176158858371878e+01,1.080000000000000000e+02,8.348600000000001273e+02,nan
7.805752994619157903e+01,6.850166352920483348e+01,1.090000000000000000e+02,8.348600000000001273e+02,nan
7.805754752778484828e+01,6.850156741458198439e+01,1.100000000000000000e+02,8.348600000000001273e+02,nan
7.805756967807222679e+01,6.850149590479706774e+01,1.110000000000000000e+02,8.348600000000001273e+02,nan
7.805758841422017724e+01,6.850140283267276686e+01,1.120000000000000000e+02,8.348600000000001273e+02,nan
7.805760624524596381e+01,6.850130564677641587e+01,1.130000000000000000e+02,8.348600000000001273e+02,nan
7.805762600007533081e+01,6.850121757529471722e+01,1.140000000000000000e+02,8.355359999999999445e+02,nan
7.805764172875419149e+01,6.850111228439983790e+01,1.150000000000000000e+02,8.355359999999999445e+02,nan
7.805766077215997711e+01,6.850102117138837343e+01,1.160000000000000000e+02,8.355359999999999445e+02,nan
7.805767864315019722e+01,6.850092468821286218e+01,1.170000000000000000e+02,8.355359999999999445e+02,nan
7.805769567749595694e+01,6.850082424764211453e+01,1.180000000000000000e+02,8.355359999999999445e+02,nan
7.805771052941636867e+01,6.850071603980512691e+01,1.190000000000000000e+02,8.355359999999999445e+02,nan
7.805772532287599574e+01,6.850060764101354494e+01,1.200000000000000000e+02,8.362120000000001028e+02,nan
7.805774513179309793e+01,6.850051984789294579e+01,1.210000000000000000e+02,8.362120000000001028e+02,nan
7.805776598445061154e+01,6.850043790691607626e+01,1.220000000000000000e+02,8.362120000000001028e+02,nan
7.805778835389574510e+01,6.850036597532935900e+01,1.230000000000000000e+02,8.362120000000001028e+02,nan
7.805780947383372848e+01,6.850028619352531223e+01,1.240000000000000000e+02,8.355359999999999445e+02,nan
7.805782928953988176e+01,6.850019844707051675e+01,1.250000000000000000e+02,8.355359999999999445e+02,nan
7.805784968940044166e+01,6.850011393688980377e+01,1.260000000000000000e+02,8.355359999999999445e+02,nan
7.805787186220345575e+01,6.850004067734552393e+01,1.270000000000000000e+02,8.362120000000001028e+02,nan
7.805789573524729974e+01,6.849998169289710859e+01,1.280000000000000000e+02,8.362120000000001028e+02,nan
7.805791613584800359e+01,6.849989712367367645e+01,1.290000000000000000e+02,8.362120000000001028e+02,nan
7.805793570588635077e+01,6.849980808746876448e+01,1.300000000000000000e+02,8.362120000000001028e+02,nan
7.805795698458162235e+01,6.849972884077402568e+01,1.310000000000000000e+02,8.362120000000001028e+02,nan
7.805797948362869931e+01,6.849965831368355396e+01,1.320000000000000000e+02,8.368879999999999200e+02,nan
7.805800274264115046e+01,6.849959356061798132e+01,1.330000000000000000e+02,8.368879999999999200e+02,nan
7.805802254418027530e+01,6.849950572664796766e+01,1.340000000000000000e+02,8.368879999999999200e+02,nan
7.805804364998886058e+01,6.849942537820236055e+01,1.350000000000000000e+02,8.368879999999999200e+02,nan
7.805806360472156769e+01,6.849933837621114208e+01,1.360000000000000000e+02,8.368879999999999200e+02,nan
7.805808172622629115e+01,6.849924336228122002e+01,1.370000000000000000e+02,8.368879999999999200e+02,nan
7.805809821140273641e+01,6.849914145741422544e+01,1.380000000000000000e+02,8.368879999999999200e+02,nan
7.805811929235994739e+01,6.849906087236989549e+01,1.390000000000000000e+02,8.368879999999999200e+02,nan
7.805814034895357167e+01,6.849898015616030023e+01,1.400000000000000000e+02,8.368879999999999200e+02,nan
7.805816083476462097e+01,6.849889606405481857e+01,1.410000000000000000e+02,8.362120000000001028e+02,nan
7.805818245900630359e+01,6.849881892886095613e+01,1.420000000000000000e+02,8.362120000000001028e+02,nan
7.805820428275778511e+01,6.849874310748600692e+01,1.430000000000000000e+02,8.362120000000001028e+02,nan
7.805822536592357608e+01,6.849866283291032687e+01,1.440000000000000000e+02,8.362120000000001028e+02,nan
7.805824552576072506e+01,6.849857692098895257e+01,1.450000000000000000e+02,8.362120000000001028e+02,nan
7.805825845146753750e+01,6.849846433112870159e+01,1.460000000000000000e+02,8.362120000000001028e+02,nan
7.805827486590315800e+01,6.849836180458100898e+01,1.470000000000000000e+02,8.362120000000001028e+02,nan
7.805829407444977619e+01,6.849827163888450343e+01,1.480000000000000000e+02,8.362120000000001028e+02,nan
7.805831295517228341e+01,6.849817951685892581e+01,1.490000000000000000e+02,8.362120000000001028e+02,nan
7.805833072103781944e+01,6.849808219752519278e+01,1.500000000000000000e+02,8.362120000000001028e+02,nan
7.805834515623590164e+01,6.849797294225595579e+01,1.510000000000000000e+02,8.362120000000001028e+02,nan
7.805835582220358049e+01,6.849785379212335101e+01,1.520000000000000000e+02,8.362120000000001028e+02,nan
7.805836979016726218e+01,6.849774282441187268e+01,1.530000000000000000e+02,8.362120000000001028e+02,nan
7.805837502811041873e+01,6.849761565816987741e+01,1.540000000000000000e+02,8.362120000000001028e+02,nan
7.805838814630853051e+01,6.849750423110994291e+01,1.550000000000000000e+02,8.355359999999999445e+02,nan
7.805840322607129167e+01,6.849739671358881310e+01,1.560000000000000000e+02,8.355359999999999445e+02,nan
7.805841830583405283e+01,6.849728919606768329e+01,1.570000000000000000e+02,8.355359999999999445e+02,nan
7.805842967246762498e+01,6.849717150310841873e+01,1.580000000000000000e+02,8.355359999999999445e+02,nan
7.805844103231761721e+01,6.849705379155943774e+01,1.590000000000000000e+02,8.355359999999999445e+02,nan
7.805845661215197140e+01,6.849695195592495622e+01,1.600000000000000000e+02,8.355359999999999445e+02,nan
7.805847744817511114e+01,6.849686989448774455e+01,1.610000000000000000e+02,8.355359999999999445e+02,nan
7.805849828419823666e+01,6.849678783305053287e+01,1.620000000000000000e+02,8.355359999999999445e+02,nan
7.805851912022137640e+01,6.849670577161332119e+01,1.630000000000000000e+02,8.362120000000001028e+02,nan
7.805853995624450192e+01,6.849662371017610951e+01,1.640000000000000000e+02,8.362120000000001028e+02,nan
7.805856079226764166e+01,6.849654164873889783e+01,1.650000000000000000e+02,8.355359999999999445e+02,nan
7.805858092808377080e+01,6.849645570668565142e+01,1.660000000000000000e+02,8.355359999999999445e+02,nan
7.805860077050283508e+01,6.849636816071358680e+01,1.670000000000000000e+02,8.355359999999999445e+02,nan
7.805862193099579827e+01,6.849628806264068714e+01,1.680000000000000000e+02,8.355359999999999445e+02,nan
7.805864295306216150e+01,6.849620711560358188e+01,1.690000000000000000e+02,8.355359999999999445e+02,nan
7.805866271396176614e+01,6.849611913650264228e+01,1.700000000000000000e+02,8.355359999999999445e+02,nan
7.805868194208893840e+01,6.849602839136292687e+01,1.710000000000000000e+02,8.355359999999999445e+02,nan
7.805870037780621828e+01,6.849593393790506468e+01,1.720000000000000000e+02,8.355359999999999445e+02,nan
7.805871829809724716e+01,6.849583712713746309e+01,1.730000000000000000e+02,8.355359999999999445e+02,nan
7.805873722076991328e+01,6.849574489880006922e+01,1.740000000000000000e+02,8.355359999999999445e+02,nan
7.805875623736308455e+01,6.849565309982421013e+01,1.750000000000000000e+02,8.355359999999999445e+02,nan
7.805877755055259115e+01,6.849557464892841097e+01,1.760000000000000000e+02,8.355359999999999445e+02,nan
7.805879756652551293e+01,6.849548847338920154e+01,1.770000000000000000e+02,8.355359999999999445e+02,nan
7.805881746596003268e+01,6.849540122227988093e+01,1.780000000000000000e+02,8.355359999999999445e+02,nan
7.805883774962418897e+01,6.849531598925602793e+01,1.790000000000000000e+02,8.355359999999999445e+02,nan
7.805885669164149476e+01,6.849522419078851954e+01,1.800000000000000000e+02,8.362120000000001028e+02,nan
7.805887563456508360e+01,6.849513232801250240e+01,1.810000000000000000e+02,8.362120000000001028e+02,nan
7.805889484967254077e+01,6.849504195887919877e+01,1.820000000000000000e+02,8.362120000000001028e+02,nan
7.805891197259997227e+01,6.849494185095181820e+01,1.830000000000000000e+02,8.362120000000001028e+02,nan
7.805892956970217256e+01,6.849484366422220205e+01,1.840000000000000000e+02,8.355359999999999445e+02,nan
7.805894837705295686e+01,6.849475087481063440e+01,1.850000000000000000e+02,8.355359999999999445e+02,nan
7.805896651789052498e+01,6.849465511791501626e+01,1.860000000000000000e+02,8.348600000000001273e+02,nan
7.805898550912478129e+01,6.849456364041792256e+01,1.870000000000000000e+02,8.348600000000001273e+02,nan
7.805900580471026728e+01,6.849447847456406180e+01,1.880000000000000000e+02,8.348600000000001273e+02,nan
7.805902574085808965e+01,6.849439142122851365e+01,1.890000000000000000e+02,8.348600000000001273e+02,nan
7.805904524805899314e+01,6.849430221925358353e+01,1.900000000000000000e+02,8.348600000000001273e+02,nan
7.805906845188208365e+01,6.849423664323181526e+01,1.910000000000000000e+02,8.348600000000001273e+02,nan
7.805908863469306880e+01,6.849415135005909860e+01,1.920000000000000000e+02,8.348600000000001273e+02,nan
7.805910930783359447e+01,6.849406960112843024e+01,1.930000000000000000e+02,8.355359999999999445e+02,nan
7.805913233447137145e+01,6.849400394772632694e+01,1.940000000000000000e+02,8.348600000000001273e+02,nan
7.805915249781773468e+01,6.849391804859224919e+01,1.950000000000000000e+02,8.348600000000001273e+02,nan
7.805917261716484745e+01,6.849383191118876368e+01,1.960000000000000000e+02,8.348600000000001273e+02,nan
7.805919194563104213e+01,6.849374185596082043e+01,1.970000000000000000e+02,8.348600000000001273e+02,nan
7.805920992400390901e+01,6.849364529287629466e+01,1.980000000000000000e+02,8.348600000000001273e+02,nan
7.805922790237679010e+01,6.849354872979176889e+01,1.990000000000000000e+02,8.348600000000001273e+02,nan
7.805924623374176008e+01,6.849345377927065215e+01,2.000000000000000000e+02,8.341839999999999691e+02,nan
7.805926518138603853e+01,6.849336164408022398e+01,2.010000000000000000e+02,8.341839999999999691e+02,nan
7.805928412903033120e+01,6.849326950888981003e+01,2.020000000000000000e+02,8.341839999999999691e+02,nan
7.805930252727310403e+01,6.849317485454344023e+01,2.030000000000000000e+02,8.348600000000001273e+02,nan
7.805932057570714733e+01,6.849307859622851424e+01,2.040000000000000000e+02,8.355359999999999445e+02,nan
7.805933862414120483e+01,6.849298233791358825e+01,2.050000000000000000e+02,8.362120000000001028e+02,nan
7.805935827417029316e+01,6.849289441237222320e+01,2.060000000000000000e+02,8.362120000000001028e+02,nan
7.805937936760737728e+01,6.849281390257540636e+01,2.070000000000000000e+02,8.362120000000001028e+02,nan
7.805940026264347864e+01,6.849273218630514748e+01,2.080000000000000000e+02,8.362120000000001028e+02,nan
7.805942016013840146e+01,6.849264519930795814e+01,2.090000000000000000e+02,8.362120000000001028e+02,nan
7.805943884051956161e+01,6.849255179740217159e+01,2.100000000000000000e+02,8.362120000000001028e+02,nan
7.805945798199734043e+01,6.849246061499735561e+01,2.110000000000000000e+02,8.362120000000001028e+02,nan
7.805947751446218774e+01,6.849237143157318997e+01,2.120000000000000000e+02,8.362120000000001028e+02,nan
7.805949777485051300e+01,6.849228606476843595e+01,2.130000000000000000e+02,8.362120000000001028e+02,nan
7.805951699379103559e+01,6.849219532016076073e+01,2.140000000000000000e+02,8.362120000000001028e+02,nan
7.805953509000927681e+01,6.849209947279382504e+01,2.150000000000000000e+02,8.362120000000001028e+02,nan
7.805955331930823604e+01,6.849200455183708414e+01,2.160000000000000000e+02,8.362120000000001028e+02,nan
7.805957319185910137e+01,6.849191712876599070e+01,2.170000000000000000e+02,8.335080000000000382e+02,nan
7.805959250116181636e+01,6.849182676122934765e+01,2.180000000000000000e+02,8.335080000000000382e+02,nan
7.805960933942996860e+01,6.849172577328151590e+01,2.190000000000000000e+02,8.335080000000000382e+02,nan
7.805962367592317719e+01,6.849161598267096451e+01,2.200000000000000000e+02,8.335080000000000382e+02,nan
7.805964018737395804e+01,6.849151433060224292e+01,2.210000000000000000e+02,8.341839999999999691e+02,nan
7.805966235158615518e+01,6.849144678439714085e+01,2.220000000000000000e+02,8.335080000000000382e+02,nan
7.805968323542785470e+01,6.849137146842207358e+01,2.230000000000000000e+02,8.335080000000000382e+02,nan
7.805970054529093716e+01,6.849127209974547270e+01,2.240000000000000000e+02,8.335080000000000382e+02,nan
7.805971776386260785e+01,6.849117237254671409e+01,2.250000000000000000e+02,8.335080000000000382e+02,nan
7.805973536022885639e+01,6.849107423883862111e+01,2.260000000000000000e+02,8.335080000000000382e+02,nan
7.805975181863735202e+01,6.849097153836957830e+01,2.270000000000000000e+02,8.341839999999999691e+02,nan
7.805976751057873742e+01,6.849086620796094849e+01,2.280000000000000000e+02,8.341839999999999691e+02,nan
7.805978480227858540e+01,6.849076781205937436e+01,2.290000000000000000e+02,8.341839999999999691e+02,nan
7.805980404486669499e+01,6.849067713071387686e+01,2.300000000000000000e+02,8.341839999999999691e+02,nan
7.805982205378769834e+01,6.849058069584653197e+01,2.310000000000000000e+02,8.341839999999999691e+02,nan
7.805984185349578297e+01,6.849049293279068706e+01,2.320000000000000000e+02,8.341839999999999691e+02,nan
7.805986345990493191e+01,6.849041579460850926e+01,2.330000000000000000e+02,8.341839999999999691e+02,nan
7.805988183685182946e+01,6.849032156751913192e+01,2.340000000000000000e+02,8.341839999999999691e+02,nan
7.805990015222751310e+01,6.849022648917190281e+01,2.350000000000000000e+02,8.341839999999999691e+02,nan
7.805991924088134226e+01,6.849013550535556760e+01,2.360000000000000000e+02,8.341839999999999691e+02,nan
7.805993956349503549e+01,6.849005229922440208e+01,2.370000000000000000e+02,8.341839999999999691e+02,nan
7.805995185493084421e+01,6.848993682223589019e+01,2.380000000000000000e+02,8.348600000000001273e+02,nan
7.805996669058545478e+01,6.848982891998633704e+01,2.390000000000000000e+02,8.348600000000001273e+02,nan
7.805998430181330150e+01,6.848973084066554406e+01,2.400000000000000000e+02,8.348600000000001273e+02,nan
7.806000194026093197e+01,6.848963291237160433e+01,2.410000000000000000e+02,8.348600000000001273e+02,nan
7.806001842965203252e+01,6.848953032570173605e+01,2.420000000000000000e+02,8.348600000000001273e+02,nan
7.806003491904313307e+01,6.848942773903186776e+01,2.430000000000000000e+02,8.355359999999999445e+02,nan
7.806005427007150388e+01,6.848933893246304194e+01,2.440000000000000000e+02,8.355359999999999445e+02,nan
7.806007383448404369e+01,6.848925001902799181e+01,2.450000000000000000e+02,8.362120000000001028e+02,nan
7.806009100597394479e+01,6.848915056586544381e+01,2.460000000000000000e+02,8.362120000000001028e+02,nan
7.806010657276742393e+01,6.848904478624844216e+01,2.470000000000000000e+02,8.375640000000000782e+02,nan
7.806012511250118280e+01,6.848895107923422643e+01,2.480000000000000000e+02,8.382400000000000091e+02,nan
7.806014471750009420e+01,6.848886229659120772e+01,2.490000000000000000e+02,8.382400000000000091e+02,nan
7.806016238255126893e+01,6.848876718058012614e+01,2.500000000000000000e+02,8.382400000000000091e+02,nan
7.806017869573888390e+01,6.848866601313456215e+01,2.510000000000000000e+02,8.382400000000000091e+02,nan
7.806019880243314901e+01,6.848858002704599812e+01,2.520000000000000000e+02,8.355359999999999445e+02,nan
7.806021895883786499e+01,6.848849451650843889e+01,2.530000000000000000e+02,8.355359999999999445e+02,nan
7.806023790716837141e+01,6.848840239888542669e+01,2.540000000000000000e+02,8.362120000000001028e+02,nan
7.806025582980976196e+01,6.848830558598486107e+01,2.550000000000000000e+02,8.362120000000001028e+02,nan
7.806027836187126923e+01,6.848823484002292616e+01,2.560000000000000000e+02,8.362120000000001028e+02,nan
7.806029593110936560e+01,6.848813653070817509e+01,2.570000000000000000e+02,8.362120000000001028e+02,nan
7.806031464172899348e+01,6.848804331102209630e+01,2.580000000000000000e+02,8.362120000000001028e+02,nan
7.806033149382142255e+01,6.848794210737510468e+01,2.590000000000000000e+02,8.362120000000001028e+02,nan
7.806034909854540160e+01,6.848784437779774237e+01,2.600000000000000000e+02,8.362120000000001028e+02,nan
7.806036924853185610e+01,6.848775839688967437e+01,2.610000000000000000e+02,8.362120000000001028e+02,nan
7.806038696375470920e+01,6.848766109801667312e+01,2.620000000000000000e+02,8.362120000000001028e+02,nan
7.806040396180600283e+01,6.848756046538164810e+01,2.630000000000000000e+02,8.368879999999999200e+02,nan
7.806042095985731066e+01,6.848745983274663729e+01,2.640000000000000000e+02,8.368879999999999200e+02,nan
7.806043944090298226e+01,6.848736587683104915e+01,2.650000000000000000e+02,8.375640000000000782e+02,nan
7.806045901350147176e+01,6.848727683529141075e+01,2.660000000000000000e+02,8.368879999999999200e+02,nan
7.806047851032715812e+01,6.848718740673496086e+01,2.670000000000000000e+02,8.375640000000000782e+02,nan
7.806049811311527264e+01,6.848709852394021880e+01,2.680000000000000000e+02,8.368879999999999200e+02,nan
7.806051782326456134e+01,6.848701019327116057e+01,2.690000000000000000e+02,8.368879999999999200e+02,nan
7.806053753341385004e+01,6.848692186260210235e+01,2.700000000000000000e+02,8.375640000000000782e+02,nan
7.806055641305223958e+01,6.848682943473880869e+01,2.710000000000000000e+02,8.375640000000000782e+02,nan
7.806057509433556163e+01,6.848673602832219842e+01,2.720000000000000000e+02,8.382400000000000091e+02,nan
7.806059352110780480e+01,6.848664145493196997e+01,2.730000000000000000e+02,8.382400000000000091e+02,nan
