# lat,lon,tnum,Layer_1_depth,Layer_2_depth,Layer_3_depth,Layer_4_depth,Layer_5_depth,Layer_6_depth
7.804213667333955584e+01,6.849139831482656859e+01,2.330000000000000000e+02,8.260720000000000027e+02,5.164639999999999418e+02,3.231279999999999859e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804211580027323691e+01,6.849147940402663437e+01,2.340000000000000000e+02,8.260720000000000027e+02,5.164639999999999418e+02,3.231279999999999859e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804209218246606383e+01,6.849154129474693775e+01,2.350000000000000000e+02,8.260720000000000027e+02,5.164639999999999418e+02,3.231279999999999859e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804206855330687631e+01,6.849159173771559495e+01,2.360000000000000000e+02,8.260720000000000027e+02,5.164639999999999418e+02,3.231279999999999859e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804204222547500081e+01,6.849157163977697849e+01,2.370000000000000000e+02,8.260720000000000027e+02,5.164639999999999418e+02,3.231279999999999859e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804201694719044724e+01,6.849161576187366052e+01,2.380000000000000000e+02,8.253959999999999582e+02,5.164639999999999418e+02,3.231279999999999859e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804199278451159216e+01,6.849167256066925802e+01,2.390000000000000000e+02,8.253959999999999582e+02,5.164639999999999418e+02,3.231279999999999859e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804196642009971185e+01,6.849169276097194370e+01,2.400000000000000000e+02,8.253959999999999582e+02,5.157880000000000109e+02,3.231279999999999859e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804194127037492024e+01,6.849173502946226222e+01,2.410000000000000000e+02,8.253959999999999582e+02,5.157880000000000109e+02,3.231279999999999859e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804192215141310385e+01,6.849181580396368929e+01,2.420000000000000000e+02,8.253959999999999582e+02,5.164639999999999418e+02,3.231279999999999859e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804190960925205900e+01,6.849193052293003348e+01,2.430000000000000000e+02,8.253959999999999582e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804189451834807301e+01,6.849203661561625722e+01,2.440000000000000000e+02,8.253959999999999582e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804187643241299099e+01,6.849213257154967494e+01,2.450000000000000000e+02,8.260720000000000027e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804186656387091148e+01,6.849225105608576314e+01,2.460000000000000000e+02,8.253959999999999582e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804185873683825037e+01,6.849237513757390161e+01,2.470000000000000000e+02,8.253959999999999582e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804184289465398194e+01,6.849247369489206960e+01,2.480000000000000000e+02,8.253959999999999582e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804182214229022918e+01,6.849255605734610697e+01,2.490000000000000000e+02,8.253959999999999582e+02,5.157880000000000109e+02,3.238039999999999736e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804180024495501300e+01,6.849263128878493490e+01,2.500000000000000000e+02,8.253959999999999582e+02,5.157880000000000109e+02,3.238039999999999736e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804178006377800614e+01,6.849271632603046100e+01,2.510000000000000000e+02,8.253959999999999582e+02,5.157880000000000109e+02,3.238039999999999736e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804175995391098297e+01,6.849280009150399451e+01,2.520000000000000000e+02,8.247199999999999136e+02,5.157880000000000109e+02,3.244799999999999613e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804173534479097896e+01,6.849285148790585254e+01,2.530000000000000000e+02,8.247199999999999136e+02,5.157880000000000109e+02,3.244799999999999613e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804171361424131703e+01,6.849292783594371770e+01,2.540000000000000000e+02,8.247199999999999136e+02,5.157880000000000109e+02,3.244799999999999613e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804169127391254790e+01,6.849299997098115966e+01,2.550000000000000000e+02,8.247199999999999136e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804167259788856370e+01,6.849309207124734655e+01,2.560000000000000000e+02,8.247199999999999136e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804165652997414782e+01,6.849319559467041074e+01,2.570000000000000000e+02,8.247199999999999136e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.798160000000000025e+02,5.272799999999999443e+01,nan
7.804164238343048510e+01,6.849330574903162017e+01,2.580000000000000000e+02,8.240439999999999827e+02,5.164639999999999418e+02,3.231279999999999859e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804163586184759538e+01,6.849343157304899421e+01,2.590000000000000000e+02,8.240439999999999827e+02,5.164639999999999418e+02,3.231279999999999859e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804162934026471987e+01,6.849355739706636825e+01,2.600000000000000000e+02,8.240439999999999827e+02,5.144359999999999218e+02,3.231279999999999859e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804161583813396419e+01,6.849366633853054509e+01,2.610000000000000000e+02,8.240439999999999827e+02,5.144359999999999218e+02,3.224519999999999982e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804160075007051489e+01,6.849377284075318073e+01,2.620000000000000000e+02,8.233679999999999382e+02,5.171399999999999864e+02,3.217760000000000105e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804158850110401602e+01,6.849388829183305916e+01,2.630000000000000000e+02,8.233679999999999382e+02,5.171399999999999864e+02,3.217760000000000105e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804157108853860336e+01,6.849398316889813998e+01,2.640000000000000000e+02,8.233679999999999382e+02,5.171399999999999864e+02,3.217760000000000105e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804155535658726706e+01,6.849408485010170011e+01,2.650000000000000000e+02,8.233679999999999382e+02,5.171399999999999864e+02,3.224519999999999982e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804154279590494525e+01,6.849419944655208781e+01,2.660000000000000000e+02,8.226920000000000073e+02,5.171399999999999864e+02,3.224519999999999982e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804152756582365669e+01,6.849430631970869854e+01,2.670000000000000000e+02,8.226920000000000073e+02,5.171399999999999864e+02,3.224519999999999982e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804150814497592137e+01,6.849439494532869332e+01,2.680000000000000000e+02,8.226920000000000073e+02,5.164639999999999418e+02,3.231279999999999859e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804148627334136279e+01,6.849446981906643828e+01,2.690000000000000000e+02,8.226920000000000073e+02,5.151119999999999663e+02,3.231279999999999859e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804147186273930004e+01,6.849457240837480754e+01,2.700000000000000000e+02,8.220159999999999627e+02,5.157880000000000109e+02,3.238039999999999736e+02,1.804919999999999902e+02,5.340399999999999636e+01,nan
7.804145894368126335e+01,6.849468065123168969e+01,2.710000000000000000e+02,8.220159999999999627e+02,5.157880000000000109e+02,3.238039999999999736e+02,1.804919999999999902e+02,5.340399999999999636e+01,nan
7.804143657469349193e+01,6.849475150955186109e+01,2.720000000000000000e+02,8.220159999999999627e+02,5.157880000000000109e+02,3.238039999999999736e+02,1.804919999999999902e+02,5.340399999999999636e+01,nan
7.804141755700899807e+01,6.849484317242867348e+01,2.730000000000000000e+02,8.213399999999999181e+02,5.157880000000000109e+02,3.244799999999999613e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804139407841248044e+01,6.849490266630280644e+01,2.740000000000000000e+02,8.213399999999999181e+02,5.157880000000000109e+02,3.231279999999999859e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804136733029770312e+01,6.849491111737498272e+01,2.750000000000000000e+02,8.213399999999999181e+02,5.157880000000000109e+02,3.244799999999999613e+02,1.804919999999999902e+02,5.272799999999999443e+01,nan
7.804134183073264808e+01,6.849494596785046951e+01,2.760000000000000000e+02,8.213399999999999181e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.804919999999999902e+02,5.340399999999999636e+01,nan
7.804131632531920104e+01,6.849498452503542012e+01,2.770000000000000000e+02,8.206639999999999873e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.804919999999999902e+02,5.340399999999999636e+01,nan
7.804129016059714274e+01,6.849501246653159114e+01,2.780000000000000000e+02,8.206639999999999873e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.804919999999999902e+02,5.407999999999999829e+01,nan
7.804126547233656197e+01,6.849506377715613326e+01,2.790000000000000000e+02,8.206639999999999873e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.804919999999999902e+02,5.407999999999999829e+01,nan
7.804124258556885252e+01,6.849513071019138977e+01,2.800000000000000000e+02,8.199879999999999427e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.804919999999999902e+02,5.543199999999999505e+01,nan
7.804121825371267107e+01,6.849517249917496997e+01,2.810000000000000000e+02,8.199879999999999427e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.804919999999999902e+02,5.340399999999999636e+01,nan
7.804119264810599077e+01,6.849520218621738366e+01,2.820000000000000000e+02,8.199879999999999427e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.804919999999999902e+02,5.340399999999999636e+01,nan
7.804116776709122405e+01,6.849525088283435537e+01,2.830000000000000000e+02,8.199879999999999427e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.272799999999999443e+01,nan
7.804114684918388889e+01,6.849532928776548601e+01,2.840000000000000000e+02,8.193120000000000118e+02,5.151119999999999663e+02,3.231279999999999859e+02,1.811679999999999779e+02,5.272799999999999443e+01,nan
7.804112233231241191e+01,6.849537660202395273e+01,2.850000000000000000e+02,8.193120000000000118e+02,5.151119999999999663e+02,3.231279999999999859e+02,1.811679999999999779e+02,5.272799999999999443e+01,nan
7.804109581964183917e+01,6.849538598770742226e+01,2.860000000000000000e+02,8.193120000000000118e+02,5.151119999999999663e+02,3.231279999999999859e+02,1.811679999999999779e+02,5.272799999999999443e+01,nan
7.804106896324924492e+01,6.849538059509141874e+01,2.870000000000000000e+02,8.186359999999999673e+02,5.178160000000000309e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.272799999999999443e+01,nan
7.804104253401148128e+01,6.849538739735662318e+01,2.880000000000000000e+02,8.186359999999999673e+02,5.171399999999999864e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.340399999999999636e+01,nan
7.804101719349883126e+01,6.849543067694506249e+01,2.890000000000000000e+02,8.186359999999999673e+02,5.178160000000000309e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.340399999999999636e+01,nan
7.804100204641324012e+01,6.849553614274802271e+01,2.900000000000000000e+02,8.186359999999999673e+02,5.178160000000000309e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.340399999999999636e+01,nan
7.804098329578708615e+01,6.849562189885803321e+01,2.910000000000000000e+02,8.179599999999999227e+02,5.178160000000000309e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.272799999999999443e+01,nan
7.804095888338423492e+01,6.849567619366268900e+01,2.920000000000000000e+02,8.179599999999999227e+02,5.178160000000000309e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.272799999999999443e+01,nan
7.804093749628410137e+01,6.849575342052757776e+01,2.930000000000000000e+02,8.179599999999999227e+02,5.178160000000000309e+02,3.231279999999999859e+02,1.811679999999999779e+02,5.340399999999999636e+01,nan
7.804091574578104940e+01,6.849582902423915698e+01,2.940000000000000000e+02,8.179599999999999227e+02,5.178160000000000309e+02,3.224519999999999982e+02,1.811679999999999779e+02,5.340399999999999636e+01,nan
7.804089177956763024e+01,6.849588599832556213e+01,2.950000000000000000e+02,8.172839999999999918e+02,5.178160000000000309e+02,3.231279999999999859e+02,1.811679999999999779e+02,5.272799999999999443e+01,nan
7.804086626635076129e+01,6.849592679745394719e+01,2.960000000000000000e+02,8.172839999999999918e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.543199999999999505e+01,nan
7.804084052536529725e+01,6.849596416539023380e+01,2.970000000000000000e+02,8.172839999999999918e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.543199999999999505e+01,nan
7.804081642344388570e+01,6.849601751889663603e+01,2.980000000000000000e+02,8.172839999999999918e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.543199999999999505e+01,nan
7.804079411270566879e+01,6.849608977771043783e+01,2.990000000000000000e+02,8.172839999999999918e+02,5.178160000000000309e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.610799999999999699e+01,nan
7.804077098225522491e+01,6.849615572451352818e+01,3.000000000000000000e+02,8.172839999999999918e+02,5.178160000000000309e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.610799999999999699e+01,nan
7.804074751187589243e+01,6.849621885267480081e+01,3.010000000000000000e+02,8.172839999999999918e+02,5.157880000000000109e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.610799999999999699e+01,nan
7.804072475696712274e+01,6.849628777791799905e+01,3.020000000000000000e+02,8.179599999999999227e+02,5.157880000000000109e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.610799999999999699e+01,nan
7.804069860023703598e+01,6.849631768920264108e+01,3.030000000000000000e+02,8.179599999999999227e+02,5.157880000000000109e+02,3.238039999999999736e+02,1.811679999999999779e+02,5.340399999999999636e+01,nan
7.804068309877659715e+01,6.849640832144952185e+01,3.040000000000000000e+02,8.179599999999999227e+02,5.157880000000000109e+02,3.244799999999999613e+02,1.811679999999999779e+02,5.340399999999999636e+01,nan
7.804067266762912425e+01,6.849652784778270131e+01,3.050000000000000000e+02,8.179599999999999227e+02,5.157880000000000109e+02,3.244799999999999613e+02,1.818439999999999941e+02,5.610799999999999699e+01,nan
7.804066030085060390e+01,6.849663990373785794e+01,3.060000000000000000e+02,8.179599999999999227e+02,5.157880000000000109e+02,3.251560000000000059e+02,1.818439999999999941e+02,5.610799999999999699e+01,nan
7.804063842051530742e+01,6.849671524305452408e+01,3.070000000000000000e+02,8.179599999999999227e+02,5.157880000000000109e+02,3.251560000000000059e+02,1.818439999999999941e+02,5.610799999999999699e+01,nan
7.804061406044056071e+01,6.849676819125728855e+01,3.080000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.251560000000000059e+02,1.818439999999999941e+02,5.610799999999999699e+01,nan
7.804060007549368549e+01,6.849687523774618114e+01,3.090000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.251560000000000059e+02,1.818439999999999941e+02,5.610799999999999699e+01,nan
7.804058382182721232e+01,6.849697619200657073e+01,3.100000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.251560000000000059e+02,1.818439999999999941e+02,5.340399999999999636e+01,nan
7.804056635051782109e+01,6.849707319929430582e+01,3.110000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.251560000000000059e+02,1.818439999999999941e+02,5.340399999999999636e+01,nan
7.804055220217600208e+01,6.849718347032140287e+01,3.120000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.251560000000000059e+02,1.818439999999999941e+02,5.340399999999999636e+01,nan
7.804053818017558797e+01,6.849729402214020979e+01,3.130000000000000000e+02,8.186359999999999673e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.818439999999999941e+02,5.340399999999999636e+01,nan
7.804052741380060354e+01,6.849741173848477160e+01,3.140000000000000000e+02,8.186359999999999673e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.825199999999999818e+02,5.340399999999999636e+01,nan
7.804051237450447331e+01,6.849750987346627085e+01,3.150000000000000000e+02,8.186359999999999673e+02,5.164639999999999418e+02,3.238039999999999736e+02,1.825199999999999818e+02,5.340399999999999636e+01,nan
7.804049899921444933e+01,6.849762105365792308e+01,3.160000000000000000e+02,8.186359999999999673e+02,5.157880000000000109e+02,3.231279999999999859e+02,1.825199999999999818e+02,5.340399999999999636e+01,nan
7.804047725762944765e+01,6.849768944629482803e+01,3.170000000000000000e+02,8.179599999999999227e+02,5.157880000000000109e+02,3.231279999999999859e+02,1.825199999999999818e+02,5.340399999999999636e+01,nan
7.804045224565570038e+01,6.849773693314939749e+01,3.180000000000000000e+02,8.179599999999999227e+02,5.157880000000000109e+02,3.231279999999999859e+02,1.825199999999999818e+02,5.340399999999999636e+01,nan
7.804042779409813591e+01,6.849778958248079164e+01,3.190000000000000000e+02,8.179599999999999227e+02,5.157880000000000109e+02,3.231279999999999859e+02,1.825199999999999818e+02,5.340399999999999636e+01,nan
7.804040500901848532e+01,6.849785839571136137e+01,3.200000000000000000e+02,8.179599999999999227e+02,5.164639999999999418e+02,3.251560000000000059e+02,1.825199999999999818e+02,5.340399999999999636e+01,nan
7.804038478261738021e+01,6.849794332533531360e+01,3.210000000000000000e+02,8.179599999999999227e+02,5.164639999999999418e+02,3.251560000000000059e+02,1.825199999999999818e+02,5.340399999999999636e+01,nan
7.804036388299147120e+01,6.849802331701513936e+01,3.220000000000000000e+02,8.179599999999999227e+02,5.164639999999999418e+02,3.251560000000000059e+02,1.825199999999999818e+02,5.340399999999999636e+01,nan
7.804033993444090811e+01,6.849808221012665399e+01,3.230000000000000000e+02,8.179599999999999227e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804031569830942772e+01,6.849813831000457753e+01,3.240000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804029157700989572e+01,6.849819554576947667e+01,3.250000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804027244943135599e+01,6.849828074009516854e+01,3.260000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804025720410328404e+01,6.849838755149860958e+01,3.270000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.610799999999999699e+01,nan
7.804023857848774526e+01,6.849848040255591286e+01,3.280000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.407999999999999829e+01,nan
7.804021907848930084e+01,6.849856965959185118e+01,3.290000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.407999999999999829e+01,nan
7.804020065043489751e+01,6.849866407493234988e+01,3.300000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.407999999999999829e+01,nan
7.804018582450166264e+01,6.849877059433664783e+01,3.310000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.407999999999999829e+01,nan
7.804017385514958960e+01,6.849888671259638784e+01,3.320000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804015878727811639e+01,6.849899180283968292e+01,3.330000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804013932181666746e+01,6.849908124151255606e+01,3.340000000000000000e+02,8.179599999999999227e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804012478412845155e+01,6.849918918854416461e+01,3.350000000000000000e+02,8.179599999999999227e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804011158381582902e+01,6.849930215866150718e+01,3.360000000000000000e+02,8.179599999999999227e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804009458274472877e+01,6.849940091939565434e+01,3.370000000000000000e+02,8.179599999999999227e+02,5.164639999999999418e+02,3.251560000000000059e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804007583134236370e+01,6.849949313286454355e+01,3.380000000000000000e+02,8.179599999999999227e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804006266458314656e+01,6.849960619353956304e+01,3.390000000000000000e+02,8.179599999999999227e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804004949782392941e+01,6.849971925421458252e+01,3.400000000000000000e+02,8.179599999999999227e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804003280656937136e+01,6.849982088215026010e+01,3.410000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.251560000000000059e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.804001565814955654e+01,6.849992072569443735e+01,3.420000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.251560000000000059e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.803999821503406054e+01,6.850001939799280137e+01,3.430000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.251560000000000059e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.803997916740298990e+01,6.850011088537094395e+01,3.440000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.251560000000000059e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.803996785177444906e+01,6.850022011927052290e+01,3.450000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.251560000000000059e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.803996509167639317e+01,6.850034911479667699e+01,3.460000000000000000e+02,8.179599999999999227e+02,5.171399999999999864e+02,3.251560000000000059e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.803996233157833728e+01,6.850047811032284528e+01,3.470000000000000000e+02,8.186359999999999673e+02,5.171399999999999864e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.803996019921973470e+01,6.850060728916932362e+01,3.480000000000000000e+02,8.186359999999999673e+02,5.171399999999999864e+02,3.244799999999999613e+02,1.831959999999999980e+02,5.340399999999999636e+01,nan
7.803995971334302340e+01,6.850073694884200393e+01,3.490000000000000000e+02,8.186359999999999673e+02,5.171399999999999864e+02,3.244799999999999613e+02,1.825199999999999818e+02,5.340399999999999636e+01,nan
7.803995922746629788e+01,6.850086660851469844e+01,3.500000000000000000e+02,8.186359999999999673e+02,5.184919999999999618e+02,3.244799999999999613e+02,1.825199999999999818e+02,5.340399999999999636e+01,nan
7.803995874158958657e+01,6.850099626818739296e+01,3.510000000000000000e+02,8.186359999999999673e+02,5.184919999999999618e+02,3.244799999999999613e+02,1.825199999999999818e+02,5.340399999999999636e+01,nan
7.803995825571287526e+01,6.850112592786007326e+01,3.520000000000000000e+02,8.186359999999999673e+02,5.184919999999999618e+02,3.251560000000000059e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803995182681345000e+01,6.850124789625330379e+01,3.530000000000000000e+02,8.186359999999999673e+02,5.178160000000000309e+02,3.251560000000000059e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803993879519408949e+01,6.850136131960697128e+01,3.540000000000000000e+02,8.186359999999999673e+02,5.178160000000000309e+02,3.251560000000000059e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803992582887647700e+01,6.850147490769472824e+01,3.550000000000000000e+02,8.193120000000000118e+02,5.178160000000000309e+02,3.251560000000000059e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803991395282230314e+01,6.850159124614651773e+01,3.560000000000000000e+02,8.193120000000000118e+02,5.171399999999999864e+02,3.258319999999999936e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803990207676811508e+01,6.850170758459830722e+01,3.570000000000000000e+02,8.193120000000000118e+02,5.191680000000000064e+02,3.258319999999999936e+02,1.825199999999999818e+02,5.407999999999999829e+01,nan
7.803989073334659565e+01,6.850182515043655940e+01,3.580000000000000000e+02,8.193120000000000118e+02,5.191680000000000064e+02,3.251560000000000059e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803987943413005723e+01,6.850194281813975294e+01,3.590000000000000000e+02,8.199879999999999427e+02,5.191680000000000064e+02,3.251560000000000059e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803987021260823553e+01,6.850206380158783759e+01,3.600000000000000000e+02,8.199879999999999427e+02,5.164639999999999418e+02,3.251560000000000059e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803986473624880205e+01,6.850219076185392453e+01,3.610000000000000000e+02,8.199879999999999427e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803985925988938277e+01,6.850231772212002568e+01,3.620000000000000000e+02,8.206639999999999873e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803985378352994928e+01,6.850244468238611262e+01,3.630000000000000000e+02,8.206639999999999873e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803984174378581429e+01,6.850255848420289340e+01,3.640000000000000000e+02,8.206639999999999873e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803982695443515638e+01,6.850266677353489797e+01,3.650000000000000000e+02,8.206639999999999873e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803981067097264201e+01,6.850276921063826308e+01,3.660000000000000000e+02,8.213399999999999181e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803979173967373129e+01,6.850286127653401991e+01,3.670000000000000000e+02,8.213399999999999181e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803977279828002622e+01,6.850295329391865096e+01,3.680000000000000000e+02,8.213399999999999181e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803975385230869222e+01,6.850304528930524839e+01,3.690000000000000000e+02,8.226920000000000073e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803973646301066935e+01,6.850314417027055924e+01,3.700000000000000000e+02,8.226920000000000073e+02,5.164639999999999418e+02,3.244799999999999613e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803971869010959495e+01,6.850324138597743229e+01,3.710000000000000000e+02,8.233679999999999382e+02,5.164639999999999418e+02,3.251560000000000059e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
7.803970007879699722e+01,6.850333495713897491e+01,3.720000000000000000e+02,8.233679999999999382e+02,5.164639999999999418e+02,3.251560000000000059e+02,1.825199999999999818e+02,5.678399999999999892e+01,nan
